dataset,mde,iters,solver,pose_mAA_10,median_pose_err,median_f_err,mean_mde_runtime,mean_runtime,mean_inliers
scannetpp,UniK3D-vitl,10,calib_shift,76.312665,0.998162,0.0,42.98432,36.923254,0.61549
scannetpp,UniK3D-vitl,10,sf_shift,23.248893,32.925053,0.243751,42.98432,33.784261,0.299462
scannetpp,UniK3D-vitl,10,calib_ro,71.156298,1.679536,0.0,42.98432,9.949091,0.707991
scannetpp,UniK3D-vitl,10,sf_ro,67.104414,2.00395,0.027066,42.98432,11.960289,0.768537
scannetpp,UniK3D-vitl,10,calib_shift_ro,69.065984,1.77643,0.0,42.98432,12.616457,0.713918
scannetpp,UniK3D-vitl,10,sf_shift_ro,32.458119,12.644654,0.124629,42.98432,12.580778,0.490405
scannetpp,UniK3D-vitl,100,calib,81.024074,0.936624,0.0,42.98432,42.67874,0.638203
scannetpp,UniK3D-vitl,100,sf,74.379081,1.491273,0.025123,42.98432,50.114806,0.626501
scannetpp,UniK3D-vitl,100,calib_shift,80.198919,0.894448,0.0,42.98432,52.765935,0.638045
scannetpp,UniK3D-vitl,100,sf_shift,42.516891,5.559412,0.056814,42.98432,55.627519,0.476972
scannetpp,UniK3D-vitl,100,calib_ro,73.011244,1.626628,0.0,42.98432,15.834571,0.714334
scannetpp,UniK3D-vitl,100,sf_ro,69.334845,1.932635,0.025892,42.98432,19.510606,0.779503
scannetpp,UniK3D-vitl,100,calib_shift_ro,71.939608,1.64225,0.0,42.98432,19.333484,0.729156
scannetpp,UniK3D-vitl,100,sf_shift_ro,46.407294,4.264606,0.046299,42.98432,23.091945,0.663877
scannetpp,UniK3D-vitl,500,calib,81.434289,0.92308,0.0,42.98432,58.13027,0.641022
scannetpp,UniK3D-vitl,500,sf,74.941642,1.456063,0.024838,42.98432,65.408472,0.630334
scannetpp,UniK3D-vitl,500,calib_shift,80.74944,0.86702,0.0,42.98432,68.72636,0.641443
scannetpp,UniK3D-vitl,500,sf_shift,53.025305,2.91989,0.040035,42.98432,80.911832,0.548044
scannetpp,UniK3D-vitl,500,calib_ro,73.188953,1.622747,0.0,42.98432,23.838693,0.714677
scannetpp,UniK3D-vitl,500,sf_ro,69.575542,1.920025,0.02571,42.98432,31.346193,0.780832
scannetpp,UniK3D-vitl,500,calib_shift_ro,72.22835,1.621381,0.0,42.98432,26.603889,0.730373
scannetpp,UniK3D-vitl,500,sf_shift_ro,51.742246,3.370482,0.038597,42.98432,42.209549,0.70858
scannetpp,UniK3D-vitl,1000,calib,81.43252,0.917018,0.0,42.98432,71.279958,0.641927
scannetpp,UniK3D-vitl,1000,sf,75.03765,1.453679,0.024768,42.98432,76.224121,0.631489
scannetpp,UniK3D-vitl,1000,calib_shift,80.841058,0.865282,0.0,42.98432,79.537545,0.642238
scannetpp,UniK3D-vitl,1000,sf_shift,56.638261,2.473615,0.036512,42.98432,102.294501,0.569325
scannetpp,UniK3D-vitl,1000,calib_ro,73.234395,1.622612,0.0,42.98432,30.759148,0.714776
scannetpp,UniK3D-vitl,1000,sf_ro,69.612859,1.922047,0.025668,42.98432,42.004609,0.78106
scannetpp,UniK3D-vitl,1000,calib_shift_ro,72.289487,1.619111,0.0,42.98432,32.020709,0.730496
scannetpp,UniK3D-vitl,1000,sf_shift_ro,53.364847,3.145482,0.036429,42.98432,61.325677,0.720899
scannetpp,UniK3DCalib-vitl,10,calib,78.463418,1.00369,0.0,44.38049,31.525786,0.62389
scannetpp,UniK3DCalib-vitl,10,calib_shift,76.07192,1.00974,0.0,44.38049,36.302803,0.615161
scannetpp,UniK3DCalib-vitl,10,calib_ro,71.402458,1.663117,0.0,44.38049,10.513701,0.708818
scannetpp,UniK3DCalib-vitl,10,calib_shift_ro,69.030856,1.76833,0.0,44.38049,14.305667,0.713843
scannetpp,UniK3DCalib-vitl,100,calib,81.09968,0.930063,0.0,44.38049,42.512505,0.638241
scannetpp,UniK3DCalib-vitl,100,calib_shift,80.134915,0.886706,0.0,44.38049,52.040851,0.638064
scannetpp,UniK3DCalib-vitl,100,calib_ro,73.241621,1.603109,0.0,44.38049,16.40481,0.71509
scannetpp,UniK3DCalib-vitl,100,calib_shift_ro,72.021318,1.627826,0.0,44.38049,21.730435,0.729168
scannetpp,UniK3DCalib-vitl,500,calib,81.473961,0.908831,0.0,44.38049,57.566201,0.641025
scannetpp,UniK3DCalib-vitl,500,calib_shift,80.775741,0.85712,0.0,44.38049,67.752554,0.641426
scannetpp,UniK3DCalib-vitl,500,calib_ro,73.406906,1.596499,0.0,44.38049,24.669404,0.715545
scannetpp,UniK3DCalib-vitl,500,calib_shift_ro,72.261123,1.617001,0.0,44.38049,29.656702,0.730364
scannetpp,UniK3DCalib-vitl,1000,calib,81.480953,0.904428,0.0,44.38049,70.037775,0.641819
scannetpp,UniK3DCalib-vitl,1000,calib_shift,80.846608,0.853956,0.0,44.38049,78.527462,0.642248
scannetpp,UniK3DCalib-vitl,1000,calib_ro,73.457756,1.595815,0.0,44.38049,31.740803,0.715611
scannetpp,UniK3DCalib-vitl,1000,calib_shift_ro,72.314191,1.608739,0.0,44.38049,35.278233,0.730535
scannetpp,VGGT-VGGT-1B,10,calib,77.636947,1.111262,0.0,93.054006,28.673123,0.622581
scannetpp,VGGT-VGGT-1B,10,mdecalib,41.058791,5.644967,0.032956,93.054006,30.784535,0.552332
scannetpp,VGGT-VGGT-1B,10,sf,69.296119,1.800189,0.028606,93.054006,33.11061,0.603168
scannetpp,VGGT-VGGT-1B,10,calib_shift,76.034636,1.028251,0.0,93.054006,33.383634,0.615777
scannetpp,VGGT-VGGT-1B,10,mdecalib_shift,41.296933,5.595995,0.032956,93.054006,33.644834,0.552768
scannetpp,VGGT-VGGT-1B,10,sf_shift,23.222073,34.598724,0.259696,93.054006,29.113188,0.301359
scannetpp,VGGT-VGGT-1B,10,calib_ro,70.780617,1.733586,0.0,93.054006,7.505877,0.709809
scannetpp,VGGT-VGGT-1B,10,mdecalib_ro,37.824721,6.374886,0.032956,93.054006,7.241967,0.685102
scannetpp,VGGT-VGGT-1B,10,sf_ro,66.173733,2.156587,0.029993,93.054006,8.235596,0.7801
scannetpp,VGGT-VGGT-1B,10,calib_shift_ro,69.268909,1.750767,0.0,93.054006,8.375276,0.718338
scannetpp,VGGT-VGGT-1B,10,mdecalib_shift_ro,38.272762,6.314967,0.032956,93.054006,8.837198,0.700081
scannetpp,VGGT-VGGT-1B,10,sf_shift_ro,33.78172,11.420354,0.116067,93.054006,8.992709,0.499134
scannetpp,VGGT-VGGT-1B,100,calib,79.899448,1.026772,0.0,93.054006,40.108364,0.636828
scannetpp,VGGT-VGGT-1B,100,mdecalib,42.639062,5.203359,0.032956,93.054006,45.117408,0.571408
scannetpp,VGGT-VGGT-1B,100,sf,72.596783,1.67346,0.027086,93.054006,47.80463,0.624895
scannetpp,VGGT-VGGT-1B,100,calib_shift,79.986299,0.920809,0.0,93.054006,48.171913,0.638653
scannetpp,VGGT-VGGT-1B,100,mdecalib_shift,43.868929,4.961585,0.032956,93.054006,49.960267,0.578921
scannetpp,VGGT-VGGT-1B,100,sf_shift,43.139423,5.167965,0.058308,93.054006,49.339694,0.481027
scannetpp,VGGT-VGGT-1B,100,calib_ro,72.218841,1.683569,0.0,93.054006,12.675442,0.715947
scannetpp,VGGT-VGGT-1B,100,mdecalib_ro,38.811629,6.106252,0.032956,93.054006,12.020003,0.69227
scannetpp,VGGT-VGGT-1B,100,sf_ro,68.019788,2.095066,0.028943,93.054006,14.707281,0.791076
scannetpp,VGGT-VGGT-1B,100,calib_shift_ro,71.772363,1.640781,0.0,93.054006,13.905299,0.733514
scannetpp,VGGT-VGGT-1B,100,mdecalib_shift_ro,40.158254,5.798642,0.032956,93.054006,14.746884,0.716819
scannetpp,VGGT-VGGT-1B,100,sf_shift_ro,48.31442,3.909392,0.044649,93.054006,18.103885,0.678418
scannetpp,VGGT-VGGT-1B,500,calib,80.460745,1.006047,0.0,93.054006,55.360906,0.640189
scannetpp,VGGT-VGGT-1B,500,mdecalib,43.196007,5.085938,0.032956,93.054006,61.49731,0.578032
scannetpp,VGGT-VGGT-1B,500,sf,73.23779,1.653838,0.026621,93.054006,62.417548,0.62953
scannetpp,VGGT-VGGT-1B,500,calib_shift,80.548196,0.886995,0.0,93.054006,62.843459,0.641838
scannetpp,VGGT-VGGT-1B,500,mdecalib_shift,44.346921,4.891996,0.032956,93.054006,65.448944,0.584219
scannetpp,VGGT-VGGT-1B,500,sf_shift,53.099342,2.909788,0.041307,93.054006,73.032921,0.549461
scannetpp,VGGT-VGGT-1B,500,calib_ro,72.331046,1.676855,0.0,93.054006,20.259455,0.716364
scannetpp,VGGT-VGGT-1B,500,mdecalib_ro,38.91993,6.067113,0.032956,93.054006,20.3596,0.692825
scannetpp,VGGT-VGGT-1B,500,sf_ro,68.242655,2.086997,0.028603,93.054006,25.229312,0.792055
scannetpp,VGGT-VGGT-1B,500,calib_shift_ro,72.184415,1.625863,0.0,93.054006,20.373028,0.734924
scannetpp,VGGT-VGGT-1B,500,mdecalib_shift_ro,40.355131,5.761198,0.032956,93.054006,21.544427,0.718034
scannetpp,VGGT-VGGT-1B,500,sf_shift_ro,53.374758,3.122128,0.038543,93.054006,36.060001,0.723987
scannetpp,VGGT-VGGT-1B,1000,calib,80.599443,0.998606,0.0,93.054006,68.286949,0.641319
scannetpp,VGGT-VGGT-1B,1000,mdecalib,43.379691,5.044893,0.032956,93.054006,74.125558,0.580306
scannetpp,VGGT-VGGT-1B,1000,sf,73.292955,1.645935,0.026559,93.054006,72.757227,0.630781
scannetpp,VGGT-VGGT-1B,1000,calib_shift,80.711379,0.881419,0.0,93.054006,73.136712,0.6427
scannetpp,VGGT-VGGT-1B,1000,mdecalib_shift,44.504582,4.844986,0.032956,93.054006,75.700028,0.585917
scannetpp,VGGT-VGGT-1B,1000,sf_shift,56.23754,2.586076,0.038023,93.054006,93.411665,0.570312
scannetpp,VGGT-VGGT-1B,1000,calib_ro,72.352447,1.673712,0.0,93.054006,27.083484,0.716366
scannetpp,VGGT-VGGT-1B,1000,mdecalib_ro,38.89406,6.062591,0.032956,93.054006,26.528505,0.692901
scannetpp,VGGT-VGGT-1B,1000,sf_ro,68.275321,2.085294,0.028606,93.054006,35.334071,0.792359
scannetpp,VGGT-VGGT-1B,1000,calib_shift_ro,72.248067,1.620311,0.0,93.054006,25.487873,0.735182
scannetpp,VGGT-VGGT-1B,1000,mdecalib_shift_ro,40.423894,5.74999,0.032956,93.054006,26.645769,0.718127
scannetpp,VGGT-VGGT-1B,1000,sf_shift_ro,54.880187,2.977361,0.037285,93.054006,54.479965,0.735567
scannetpp,gt,10,calib,86.637826,0.552348,0.0,0.0,17.684231,0.637091
scannetpp,gt,10,sf,84.257822,0.783282,0.011721,0.0,21.222235,0.626712
scannetpp,gt,10,calib_shift,85.812569,0.579006,0.0,0.0,23.006342,0.638651
scannetpp,gt,10,sf_shift,31.825419,27.462442,0.1623,0.0,23.726386,0.319445
scannetpp,gt,10,calib_ro,90.155551,0.492705,0.0,0.0,4.844084,0.976837
scannetpp,gt,10,sf_ro,94.179745,0.188834,0.002309,0.0,6.402223,0.977048
scannetpp,gt,10,calib_shift_ro,88.547141,0.555109,0.0,0.0,8.173103,0.977408
scannetpp,gt,10,sf_shift_ro,57.556661,0.96905,0.010022,0.0,9.27396,0.600007
scannetpp,gt,10,baseline_calib,67.832902,1.345818,0.0,0.0,4.817759,0.608297
scannetpp,gt,10,baseline_sf,49.421081,3.659278,0.052599,0.0,4.723841,0.575924
scannetpp,gt,100,calib,86.557593,0.550123,0.0,0.0,28.468171,0.639443
scannetpp,gt,100,sf,84.191685,0.784504,0.011872,0.0,34.226842,0.629402
scannetpp,gt,100,calib_shift,85.788456,0.573504,0.0,0.0,37.358685,0.641077
scannetpp,gt,100,sf_shift,55.534965,2.016518,0.027057,0.0,41.555574,0.499167
scannetpp,gt,100,calib_ro,90.155786,0.492648,0.0,0.0,8.083933,0.976948
scannetpp,gt,100,sf_ro,94.161206,0.188843,0.002309,0.0,11.518961,0.977062
scannetpp,gt,100,calib_shift_ro,88.460843,0.555032,0.0,0.0,13.086588,0.977582
scannetpp,gt,100,sf_shift_ro,79.460531,0.340041,0.004298,0.0,17.854458,0.825246
scannetpp,gt,100,baseline_calib,75.886707,0.980219,0.0,0.0,10.624455,0.641523
scannetpp,gt,100,baseline_sf,59.525281,2.406725,0.0393,0.0,13.12593,0.628402
scannetpp,gt,500,calib,86.198902,0.554417,0.0,0.0,43.969112,0.64056
scannetpp,gt,500,sf,83.788341,0.797101,0.012085,0.0,49.28369,0.63061
scannetpp,gt,500,calib_shift,85.389783,0.578031,0.0,0.0,55.112022,0.64195
scannetpp,gt,500,sf_shift,66.011501,1.282228,0.020493,0.0,64.07694,0.565733
scannetpp,gt,500,calib_ro,90.151205,0.492705,0.0,0.0,13.527248,0.976949
scannetpp,gt,500,sf_ro,94.161206,0.188843,0.002309,0.0,21.746503,0.977063
scannetpp,gt,500,calib_shift_ro,88.437417,0.554631,0.0,0.0,18.963239,0.977611
scannetpp,gt,500,sf_shift_ro,85.70553,0.273353,0.003592,0.0,34.977674,0.889709
scannetpp,gt,500,baseline_calib,77.489084,0.910628,0.0,0.0,28.703236,0.645963
scannetpp,gt,500,baseline_sf,62.357173,2.167024,0.036609,0.0,43.147567,0.636305
scannetpp,gt,1000,calib,86.050387,0.557191,0.0,0.0,57.359746,0.641024
scannetpp,gt,1000,sf,83.567836,0.804184,0.012243,0.0,60.91556,0.630918
scannetpp,gt,1000,calib_shift,85.212238,0.57823,0.0,0.0,69.458315,0.642245
scannetpp,gt,1000,sf_shift,69.180201,1.155538,0.018874,0.0,84.304666,0.584715
scannetpp,gt,1000,calib_ro,90.151205,0.492705,0.0,0.0,18.998879,0.97695
scannetpp,gt,1000,sf_ro,94.161232,0.188843,0.002309,0.0,32.245749,0.977063
scannetpp,gt,1000,calib_shift_ro,88.431046,0.554794,0.0,0.0,24.111045,0.977624
scannetpp,gt,1000,sf_shift_ro,87.546604,0.260034,0.003436,0.0,52.660001,0.909457
scannetpp,gt,1000,baseline_calib,77.817414,0.890292,0.0,0.0,49.976067,0.646776
scannetpp,gt,1000,baseline_sf,63.056041,2.135375,0.036033,0.0,79.130413,0.638067
lamar,DepthAnythingV2-vitb,10,calib,67.891485,0.787866,0.0,77.694256,28.028176,0.647897
lamar,DepthAnythingV2-vitb,10,sf,43.684516,5.548885,0.134591,77.694256,30.28927,0.562303
lamar,DepthAnythingV2-vitb,10,calib_shift,70.575288,0.649433,0.0,77.694256,34.551601,0.646278
lamar,DepthAnythingV2-vitb,10,sf_shift,28.387787,18.863516,0.296417,77.694256,30.548059,0.366912
lamar,DepthAnythingV2-vitb,10,calib_ro,52.098824,3.697403,0.0,77.694256,9.284915,0.584991
lamar,DepthAnythingV2-vitb,10,sf_ro,31.081647,8.662955,0.209386,77.694256,11.561156,0.69312
lamar,DepthAnythingV2-vitb,10,calib_shift_ro,60.275722,2.462566,0.0,77.694256,12.011585,0.688386
lamar,DepthAnythingV2-vitb,10,sf_shift_ro,28.163058,10.976913,0.25088,77.694256,13.306954,0.579212
lamar,DepthAnythingV2-vitb,100,calib,75.250691,0.598962,0.0,77.694256,39.435011,0.693007
lamar,DepthAnythingV2-vitb,100,sf,52.7674,3.327115,0.088229,77.694256,45.925191,0.661862
lamar,DepthAnythingV2-vitb,100,calib_shift,80.42725,0.467669,0.0,77.694256,49.235796,0.705705
lamar,DepthAnythingV2-vitb,100,sf_shift,45.185745,5.095078,0.107708,77.694256,51.446737,0.573426
lamar,DepthAnythingV2-vitb,100,calib_ro,53.295948,3.541837,0.0,77.694256,15.172418,0.596932
lamar,DepthAnythingV2-vitb,100,sf_ro,32.347652,8.076817,0.195225,77.694256,19.719093,0.745441
lamar,DepthAnythingV2-vitb,100,calib_shift_ro,63.559739,2.173492,0.0,77.694256,18.927414,0.71617
lamar,DepthAnythingV2-vitb,100,sf_shift_ro,34.75704,7.438322,0.160642,77.694256,24.505625,0.73916
lamar,DepthAnythingV2-vitb,500,calib,78.196299,0.542732,0.0,77.694256,52.947515,0.708015
lamar,DepthAnythingV2-vitb,500,sf,56.027597,2.771559,0.077605,77.694256,58.909201,0.689667
lamar,DepthAnythingV2-vitb,500,calib_shift,83.173104,0.429674,0.0,77.694256,62.520131,0.716808
lamar,DepthAnythingV2-vitb,500,sf_shift,53.634494,2.905941,0.075083,77.694256,75.290797,0.642113
lamar,DepthAnythingV2-vitb,500,calib_ro,53.499438,3.528949,0.0,77.694256,23.078265,0.597758
lamar,DepthAnythingV2-vitb,500,sf_ro,32.485116,8.068428,0.1939,77.694256,30.596092,0.752425
lamar,DepthAnythingV2-vitb,500,calib_shift_ro,63.968161,2.129323,0.0,77.694256,26.6858,0.720387
lamar,DepthAnythingV2-vitb,500,sf_shift_ro,36.878093,6.749355,0.145649,77.694256,43.919524,0.7682
lamar,DepthAnythingV2-vitb,1000,calib,79.171645,0.527134,0.0,77.694256,63.833903,0.712585
lamar,DepthAnythingV2-vitb,1000,sf,57.215533,2.608189,0.07394,77.694256,67.516261,0.696586
lamar,DepthAnythingV2-vitb,1000,calib_shift,83.875648,0.418921,0.0,77.694256,71.163646,0.719426
lamar,DepthAnythingV2-vitb,1000,sf_shift,56.257985,2.519692,0.066248,77.694256,95.474637,0.661013
lamar,DepthAnythingV2-vitb,1000,calib_ro,53.5681,3.516789,0.0,77.694256,29.848502,0.597934
lamar,DepthAnythingV2-vitb,1000,sf_ro,32.500534,8.05309,0.193773,77.694256,40.033458,0.753991
lamar,DepthAnythingV2-vitb,1000,calib_shift_ro,64.099891,2.110974,0.0,77.694256,32.138909,0.721396
lamar,DepthAnythingV2-vitb,1000,sf_shift_ro,37.491305,6.555932,0.143584,77.694256,62.930612,0.774644
lamar,DepthAnythingV2-vitl,10,calib,58.679624,1.818127,0.0,156.591247,24.40812,0.423371
lamar,DepthAnythingV2-vitl,10,sf,43.794411,5.493522,0.133523,156.591247,29.889308,0.561979
lamar,DepthAnythingV2-vitl,10,calib_shift,65.273362,0.987158,0.0,156.591247,31.491561,0.537362
lamar,DepthAnythingV2-vitl,10,sf_shift,27.633261,19.375307,0.313135,156.591247,28.967568,0.363385
lamar,DepthAnythingV2-vitl,10,calib_ro,52.356373,3.550893,0.0,156.591247,9.241985,0.581908
lamar,DepthAnythingV2-vitl,10,sf_ro,30.730829,8.982531,0.217511,156.591247,11.60145,0.691186
lamar,DepthAnythingV2-vitl,10,calib_shift_ro,58.770286,2.578696,0.0,156.591247,11.251377,0.691957
lamar,DepthAnythingV2-vitl,10,sf_shift_ro,26.578197,11.639771,0.280158,156.591247,12.646246,0.577179
lamar,DepthAnythingV2-vitl,100,calib,64.599272,1.261379,0.0,156.591247,36.44961,0.47668
lamar,DepthAnythingV2-vitl,100,sf,52.381141,3.30939,0.088255,156.591247,45.537518,0.658666
lamar,DepthAnythingV2-vitl,100,calib_shift,74.986606,0.650886,0.0,156.591247,46.896841,0.614577
lamar,DepthAnythingV2-vitl,100,sf_shift,44.761418,5.332396,0.111592,156.591247,49.69882,0.577051
lamar,DepthAnythingV2-vitl,100,calib_ro,53.531047,3.386988,0.0,156.591247,15.27681,0.592812
lamar,DepthAnythingV2-vitl,100,sf_ro,32.408389,8.118996,0.199244,156.591247,19.645721,0.74137
lamar,DepthAnythingV2-vitl,100,calib_shift_ro,61.704669,2.275931,0.0,156.591247,18.064914,0.717035
lamar,DepthAnythingV2-vitl,100,sf_shift_ro,33.645444,7.845957,0.170143,156.591247,23.107399,0.741195
lamar,DepthAnythingV2-vitl,500,calib,67.515807,1.063874,0.0,156.591247,51.114683,0.505307
lamar,DepthAnythingV2-vitl,500,sf,55.897556,2.82323,0.07699,156.591247,58.730011,0.686526
lamar,DepthAnythingV2-vitl,500,calib_shift,78.622149,0.579151,0.0,156.591247,60.802805,0.645962
lamar,DepthAnythingV2-vitl,500,sf_shift,52.863821,3.172277,0.077746,156.591247,72.871402,0.643865
lamar,DepthAnythingV2-vitl,500,calib_ro,53.760666,3.3349,0.0,156.591247,23.187149,0.59381
lamar,DepthAnythingV2-vitl,500,sf_ro,32.584888,8.072536,0.193647,156.591247,30.690251,0.747793
lamar,DepthAnythingV2-vitl,500,calib_shift_ro,62.352569,2.204533,0.0,156.591247,25.52537,0.72054
lamar,DepthAnythingV2-vitl,500,sf_shift_ro,35.830541,7.103526,0.154721,156.591247,42.050633,0.770907
lamar,DepthAnythingV2-vitl,1000,calib,68.637229,0.989972,0.0,156.591247,62.843165,0.51713
lamar,DepthAnythingV2-vitl,1000,sf,56.919344,2.639255,0.074717,156.591247,67.018494,0.694507
lamar,DepthAnythingV2-vitl,1000,calib_shift,80.019437,0.552027,0.0,156.591247,69.897828,0.657353
lamar,DepthAnythingV2-vitl,1000,sf_shift,55.541588,2.64887,0.067555,156.591247,92.654343,0.662163
lamar,DepthAnythingV2-vitl,1000,calib_ro,53.831274,3.331626,0.0,156.591247,29.916657,0.593931
lamar,DepthAnythingV2-vitl,1000,sf_ro,32.571168,8.075826,0.193775,156.591247,39.947418,0.749502
lamar,DepthAnythingV2-vitl,1000,calib_shift_ro,62.542737,2.184171,0.0,156.591247,30.932078,0.72094
lamar,DepthAnythingV2-vitl,1000,sf_shift_ro,36.544233,6.913173,0.149781,156.591247,60.956288,0.778173
lamar,DepthAnythingV2-vits,10,calib,68.20756,0.781183,0.0,53.46424,28.406477,0.649279
lamar,DepthAnythingV2-vits,10,sf,43.801391,5.61662,0.133407,53.46424,30.832604,0.560231
lamar,DepthAnythingV2-vits,10,calib_shift,69.435766,0.66217,0.0,53.46424,35.392352,0.639009
lamar,DepthAnythingV2-vits,10,sf_shift,28.550996,18.620599,0.306765,53.46424,30.869888,0.362171
lamar,DepthAnythingV2-vits,10,calib_ro,51.682362,3.754425,0.0,53.46424,9.280257,0.574378
lamar,DepthAnythingV2-vits,10,sf_ro,29.9956,9.053319,0.215555,53.46424,11.605527,0.688117
lamar,DepthAnythingV2-vits,10,calib_shift_ro,58.469284,2.613879,0.0,53.46424,12.393622,0.674101
lamar,DepthAnythingV2-vits,10,sf_shift_ro,26.802853,11.683871,0.260123,53.46424,13.412645,0.57129
lamar,DepthAnythingV2-vits,100,calib,75.751999,0.586756,0.0,53.46424,39.755594,0.693946
lamar,DepthAnythingV2-vits,100,sf,53.020014,3.262748,0.083921,53.46424,46.313279,0.662356
lamar,DepthAnythingV2-vits,100,calib_shift,80.148813,0.457592,0.0,53.46424,50.534805,0.705016
lamar,DepthAnythingV2-vits,100,sf_shift,44.97803,5.278638,0.109836,53.46424,52.572289,0.569476
lamar,DepthAnythingV2-vits,100,calib_ro,52.873865,3.554652,0.0,53.46424,15.233325,0.58548
lamar,DepthAnythingV2-vits,100,sf_ro,31.737552,8.311791,0.197451,53.46424,19.50268,0.740708
lamar,DepthAnythingV2-vits,100,calib_shift_ro,62.321757,2.209563,0.0,53.46424,19.511125,0.705151
lamar,DepthAnythingV2-vits,100,sf_shift_ro,33.794034,7.949914,0.163533,53.46424,24.64578,0.731014
lamar,DepthAnythingV2-vits,500,calib,78.627675,0.521112,0.0,53.46424,53.577844,0.709357
lamar,DepthAnythingV2-vits,500,sf,56.369305,2.714618,0.074242,53.46424,59.571028,0.689274
lamar,DepthAnythingV2-vits,500,calib_shift,83.067441,0.422098,0.0,53.46424,64.124487,0.716939
lamar,DepthAnythingV2-vits,500,sf_shift,53.635275,2.89563,0.071518,53.46424,76.682645,0.637859
lamar,DepthAnythingV2-vits,500,calib_ro,53.156624,3.511817,0.0,53.46424,23.241622,0.586847
lamar,DepthAnythingV2-vits,500,sf_ro,31.99229,8.207278,0.195016,53.46424,30.499733,0.748121
lamar,DepthAnythingV2-vits,500,calib_shift_ro,63.086847,2.128658,0.0,53.46424,27.283172,0.709669
lamar,DepthAnythingV2-vits,500,sf_shift_ro,36.1393,7.087385,0.148914,53.46424,44.128501,0.758492
lamar,DepthAnythingV2-vits,1000,calib,79.474471,0.509746,0.0,53.46424,64.553164,0.713649
lamar,DepthAnythingV2-vits,1000,sf,57.465444,2.605845,0.071211,53.46424,67.965145,0.695896
lamar,DepthAnythingV2-vits,1000,calib_shift,83.846519,0.410503,0.0,53.46424,72.867462,0.719671
lamar,DepthAnythingV2-vits,1000,sf_shift,56.007442,2.50212,0.065347,53.46424,97.00232,0.65667
lamar,DepthAnythingV2-vits,1000,calib_ro,53.255661,3.506504,0.0,53.46424,30.056821,0.586831
lamar,DepthAnythingV2-vits,1000,sf_ro,32.124678,8.132703,0.195187,53.46424,39.890386,0.749413
lamar,DepthAnythingV2-vits,1000,calib_shift_ro,63.259864,2.094989,0.0,53.46424,32.852753,0.710373
lamar,DepthAnythingV2-vits,1000,sf_shift_ro,36.700756,6.908182,0.147285,53.46424,63.44015,0.766133
lamar,DepthAnythingV3-DA3METRIC-LARGE,10,calib,79.827708,0.475716,0.0,76.716863,28.876299,0.690149
lamar,DepthAnythingV3-DA3METRIC-LARGE,10,sf,64.169652,1.716463,0.04606,76.716863,32.865985,0.655206
lamar,DepthAnythingV3-DA3METRIC-LARGE,10,calib_shift,73.577818,0.53379,0.0,76.716863,37.336801,0.653339
lamar,DepthAnythingV3-DA3METRIC-LARGE,10,sf_shift,31.316845,16.973247,0.286884,76.716863,33.410954,0.363127
lamar,DepthAnythingV3-DA3METRIC-LARGE,10,calib_ro,74.094657,1.3612,0.0,76.716863,12.070772,0.733213
lamar,DepthAnythingV3-DA3METRIC-LARGE,10,sf_ro,57.511447,2.910708,0.071442,76.716863,15.148591,0.827003
lamar,DepthAnythingV3-DA3METRIC-LARGE,10,calib_shift_ro,70.827402,1.367325,0.0,76.716863,16.079536,0.736851
lamar,DepthAnythingV3-DA3METRIC-LARGE,10,sf_shift_ro,35.692867,8.279931,0.198018,76.716863,16.175913,0.586558
lamar,DepthAnythingV3-DA3METRIC-LARGE,100,calib,84.64981,0.416986,0.0,76.716863,41.407023,0.714541
